title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url
Welcome-to-the-Jungle,3250,135.510375,123.539288366,112.21161330645464,128.99997384888917,125.23028508500302,0.69829209622,194,Welcome to the Jungle,http://www.movie-list.com/trailers/welcometothejungle,Comedy,7-Feb-14,http://imdb.com/title/tt2193265/
Love-Mercy,1592,66.3579583333,136.340477773,118.1751110719086,145.47748149781586,137.04083714297715,0.245152314815,270,Love & Mercy,http://www.movie-list.com/trailers/loveandmercy,"Biography, Drama, Music",5-Jun-15,http://imdb.com/title/tt0903657/
The-Dark-Horse,2790,116.208333333,68.9341788892,63.99642199420904,70.19492494586957,75.44936326194713,0.738057324841,157,The Dark Horse,http://www.movie-list.com/trailers/darkhorse2014,Drama,11-Dec-15,http://imdb.com/title/tt2192016/
Victor-Frankenstein,3286,137.011875,96.4541702148,94.06232097206038,97.11774031324396,99.39323607355784,0.364021728749,349,Victor Frankenstein,http://www.movie-list.com/trailers/victorfrankenstein,"Drama, Horror",25-Nov-15,http://imdb.com/title/tt1976009/
Tammy,2385,99.4326666667,154.618810618,141.96393175389937,157.22295622879443,174.52557991717623,1.35757687793,71,Tammy,http://www.movie-list.com/trailers/tammy,Comedy,2-Jul-14,http://imdb.com/title/tt2103254/
Son-of-God,3618,150.859041667,154.357145946,148.73813903193013,154.4412222182246,168.79226971075838,0.453051987768,327,Son of God,http://www.movie-list.com/trailers/sonofgod,Drama,28-Feb-14,http://imdb.com/title/tt3210686/
Alexander-and-the-Terrible-Horrible-No-Good-Very-Bad-Day,3555,148.231416667,147.382062129,122.28113770832998,155.05847266817568,173.79742641851834,0.541737938596,266,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",http://www.movie-list.com/trailers/alexanderandtheterrible,"Family, Comedy",10-Oct-14,http://imdb.com/title/tt1698641/
London-Has-Fallen,1548,64.4583333333,114.193896857,111.17899724902982,114.20610433102279,122.13606435818141,0.354861111111,180,London Has Fallen,http://www.movie-list.com/trailers/londonhasfallen,"Action, Crime, Thriller",4-Mar-16,http://imdb.com/title/tt3300542/
Wild-Card,3649,152.152,91.1980192366,84.19888256023864,93.14575507782351,99.60013165512561,0.447718657817,339,Wild Card,http://www.movie-list.com/trailers/wildcard,"Thriller, Action, Crime, Drama",30-Jan-15,http://imdb.com/title/tt2231253/
The-Hunger-Games-Catching-Fire,3481,145.145,80.3487642783,80.59367782481344,82.81176440830232,67.09480937507675,0.918911624204,157,The Hunger Games: Catching Fire,http://www.movie-list.com/trailers/hungergames2,,22-Nov-13,http://imdb.com/title/tt1951264/
Into-the-White,2965,123.6235,158.632604392,156.7900147873083,167.55858937730133,117.64190357608251,0.454466358025,270,Into the White,http://www.movie-list.com/trailers/intothewhite,"Action, Drama, History ",12-Apr-13,http://www.imdb.com/title/tt1876277/
The-Hobbit-The-Desolation-of-Smaug,2955,123.206416667,75.6337457968,71.63717522216658,77.65023419850104,75.79567235381492,1.0744509587,113,The Hobbit: The Desolation of Smaug,http://www.movie-list.com/trailers/hobbit2,"Adventure, Fantasy ",12-Dec-13,http://imdb.com/title/tt1170358/
Pride-and-Prejudice-and-Zombies,1562,65.0416666667,92.0017906988,84.97966828619865,92.29360726816935,108.99140685647988,0.385416666667,132,Pride and Prejudice and Zombies,http://www.movie-list.com/trailers/prideandprejudiceandzombies,"Action, Horror",5-Feb-16,http://imdb.com/title/tt1374989/
The-Hateful-Eight,3432,143.101291667,96.4195639358,111.64175604940777,90.49569168866023,87.0953686965908,0.904831740977,157,The Hateful Eight,http://www.movie-list.com/trailers/hatefuleight,Western,25-Dec-15,http://imdb.com/title/tt3460252/
The-Sleepwalker,3624,151.109291667,80.4859810753,77.90183037919356,84.71108884579176,65.57644581102063,0.848540725047,177,The Sleepwalker,http://www.movie-list.com/trailers/sleepwalker,Drama,21-Nov-14,http://imdb.com/title/tt2723576/
Leviathan,3717,154.833333333,79.5828905262,66.75731018860658,83.57122227452062,92.74406171613509,0.233698593074,616,Leviathan,http://www.movie-list.com/trailers/leviathan,Documentary ,13-Oct-12,http://imdb.com/title/tt2332522/
Unbroken,3675,153.236416667,166.564340962,138.77673276535094,179.70264723983996,171.91685621244025,0.354811821705,430,Unbroken,http://www.movie-list.com/trailers/unbroken,"Action, Biography, Drama",25-Dec-14,http://imdb.com/title/tt1809398/
Unforgiven-2013,3146,131.172708333,73.6321404063,64.34415982922359,76.26059305470123,84.51493780895943,0.583916666667,221,Unforgiven (2013),http://www.movie-list.com/trailers/unforgiven2013,"Action, Crime, Drama",TBA 2014,http://imdb.com/title/tt2347134/
Bright-Days-Ahead,2925,116.96,207.005069483,190.15829357637375,211.43720738321562,228.5360947293661,0.687142857143,168,Bright Days Ahead,http://www.movie-list.com/trailers/brightdaysahead,"Romance, Drama",TBA 2014,http://imdb.com/title/tt2379318/
Masterminds,2518,104.979875,146.9183826,130.6952158453186,149.8082053247397,174.703211033283,0.53985193032,177,Masterminds,http://www.movie-list.com/trailers/masterminds,"Action, Comedy, Crime",9-Oct-15,http://imdb.com/title/tt2461150/
Peace-Officer,3567,148.731916667,131.318635871,122.12464021037846,132.82211440320373,147.79824348809055,0.615107246377,230,Peace Officer,http://www.movie-list.com/trailers/peaceofficer,"Documentary, News",16-Sep-15,http://imdb.com/title/tt4079142/
The-Wolf-of-Wall-Street,3212,133.925458333,205.746768522,175.01290797331208,218.0865243317796,222.97035566474233,0.784762152778,168,The Wolf of Wall Street,http://www.movie-list.com/trailers/wolfofwallstreet,"Biography, Crime, Drama",25-Dec-13,http://imdb.com/title/tt0993846/
The-One-I-Love,2809,117.117,125.789493272,98.35313148643657,137.9979147657968,134.97338862785185,0.993987094395,113,The One I Love,http://www.movie-list.com/trailers/oneilove,"Comedy, Drama, Romance",22-Aug-14,http://imdb.com/title/tt2756032/
Miss-Julie,2178,90.7083333333,88.3274900359,82.81596588400292,91.28359971217971,87.63442808836592,0.254367327668,353,Miss Julie,http://www.movie-list.com/trailers/missjulie,Drama,5-Dec-14,http://imdb.com/title/tt2667960/
Extraction,2978,124.165708333,85.1314521478,82.52198070751824,87.96517216763847,77.4568074732409,0.172858520337,713,Extraction,http://www.movie-list.com/trailers/extraction,Thriller,18-Dec-15,http://imdb.com/title/tt4382872/
Diana,3603,150.233416667,119.008313039,100.47946439644191,127.44558179244903,124.24951419641704,0.289145632627,519,Diana,http://www.movie-list.com/trailers/diana,"Biography, Drama",1-Nov-13,http://imdb.com/title/tt1758595/
13-Sins,3505,146.146,73.4919426982,65.91337178913662,72.83796573539489,96.79429810289254,0.343795833333,420,13 Sins,http://www.movie-list.com/trailers/13sins,"Horror, Thriller",18-Apr-14,http://imdb.com/title/tt2059171/
A-Night-in-Old-Mexico,2753,114.781333333,108.443856701,97.30760327262486,110.18331259393153,128.7807858758873,0.444321428571,245,A Night in Old Mexico,http://www.movie-list.com/trailers/anightinoldmexico,Drama,16-May-14,http://imdb.com/title/tt2308260/
Non-Stop,3420,142.600791667,95.9271213818,101.31485168234661,96.1265166309067,80.85830659309396,0.384885416667,364,Non-Stop,http://www.movie-list.com/trailers/nonstop,"Action, Thriller",28-Feb-14,http://imdb.com/title/tt2024469/
Drinking-Buddies,3603,150.233416667,112.772660027,103.02452989668502,115.14204366002433,126.23024923095574,0.81866848816,183,Drinking Buddies,http://www.movie-list.com/trailers/drinkingbuddies,"Comedy, Drama, Romance ",23-Aug-13,http://www.imdb.com/title/tt2265398/
Baggage-Claim,3561,148.481666667,131.4538303,122.56202437367357,134.36840966699947,139.87530474104807,0.669220588235,221,Baggage Claim,http://www.movie-list.com/trailers/baggageclaim,Comedy,27-Sep-13,http://imdb.com/title/tt1171222/
Jason-Bourne,722,30.0717083333,87.0107441325,84.81950408664183,86.20603497322539,96.97589326049696,0.170288461538,169,Jason Bourne,http://www.movie-list.com/trailers/jasonbourne,Action,29-Jul-16,http://imdb.com/title/tt4196776/
Don-Jon,3613,150.6505,98.2342793743,88.8547762340162,102.27758433749428,102.0933750159253,0.489553294574,301,Don Jon,http://www.movie-list.com/trailers/donjon,Comedy,27-Sep-13,http://imdb.com/title/tt2229499/
Words-and-Pictures,3611,150.567083333,100.90360648,91.85185812689443,103.59586499181204,110.86239767721617,0.551715379902,272,Words and Pictures,http://www.movie-list.com/trailers/wordsandpictures,"Drama, Romance",23-May-14,http://imdb.com/title/tt2380331/
Barbershop-The-Next-Cut,3288,137.095291667,166.751819085,148.47014563592506,172.5308767361111,185.07427991817022,0.609914237668,223,Barbershop: The Next Cut,http://www.movie-list.com/trailers/barbershop3,Comedy,15-Apr-16,http://imdb.com/title/tt3628584/
A-Pigeon-Sat-on-a-Branch-Reflecting-on-Existence,2442,101.810041667,99.9784462768,87.4321609224121,105.34180000158723,105.34505943982137,3.22405416667,30,A Pigeon Sat on a Branch Reflecting on Existence,http://www.movie-list.com/trailers/pigeonsatonabranch,"Comedy, Drama",3-Jun-15,http://imdb.com/title/tt1883180/
The-Green-Inferno,1755,73.1564166667,78.2386554691,59.863311161440144,85.94388373654033,86.81098253999956,0.646294616519,113,The Green Inferno,http://www.movie-list.com/trailers/greeninferno,"Adventure, Horror, Thriller",25-Sep-15,http://imdb.com/title/tt2403021/
There-Will-Be-Blood,3165,131.965166667,92.7653357607,91.64710288807743,91.70097588921915,101.2591566707106,0.83003030303,121,There Will Be Blood,http://www.movie-list.com/trailers/therewillbeblood,Drama,26-Dec-07,http://imdb.com/title/tt0469494/
Prisoners,3607,150.40025,119.798361392,106.3678953087247,127.58064390723091,115.04525886918918,0.375269141286,394,Prisoners,http://www.movie-list.com/trailers/prisoners,"Crime, Drama, Thriller ",20-Sep-13,http://imdb.com/title/tt1392214/
How-to-Train-Your-Dragon-2,2759,114.916666667,233.795793896,240.91627613619124,233.13762634439507,218.72045872781965,0.309121621622,370,How to Train Your Dragon 2,http://www.movie-list.com/trailers/howtotrainyourdragon2,"Animation, Action, Adventure ",13-Jun-14,http://imdb.com/title/tt1646971/
Girlhood,2348,97.7916666667,110.729321573,112.11921187748108,111.71943276625228,102.08405358849599,0.693212365591,124,Girlhood,http://www.movie-list.com/trailers/girlhood,Drama,30-Jan-15,http://imdb.com/title/tt3655522/
An-Open-Secret,2919,121.704916667,133.83383519,123.87197354479659,137.52393750018675,141.06974548156194,0.443917738971,272,An Open Secret,http://www.movie-list.com/trailers/opensecret,Documentary,5-Jun-15,http://imdb.com/title/tt3677412/
Ass-Backwards,3463,144.39425,123.364492303,113.14570261124112,124.59510122320454,143.92909977485945,0.995534770115,145,Ass Backwards,http://www.movie-list.com/trailers/assbackwards,"Adventure, Comedy",8-Nov-13,http://imdb.com/title/tt1509788/
Last-Knights,3600,150.108291667,72.4660337988,72.28893958686724,72.79199467172928,71.31551652611941,0.359010964912,418,Last Knights,http://www.movie-list.com/trailers/lastknights,"Action, Adventure",3-Apr-15,http://imdb.com/title/tt2493486/
Good-Kill,4052,135.168366667,71.9040411889,60.0340333632528,76.8981058758546,77.37439006558401,0.379158122066,355,Good Kill,http://www.movie-list.com/trailers/goodkill,Thriller,15-May-15,http://imdb.com/title/tt3297330/
Bad-Johnson,2982,124.332541667,148.297473477,153.64297822423228,147.16689475196773,140.23350935722164,0.498627380952,245,Bad Johnson,http://www.movie-list.com/trailers/badjohnson,Comedy,2-May-14,http://imdb.com/title/tt2091325/
By-the-Sea,1801,75.075,154.165312334,136.5876145210706,161.6980359263844,161.60111635908865,1.21836458333,52,By the Sea,http://www.movie-list.com/trailers/bythesea,"Drama, Romance",13-Nov-15,http://imdb.com/title/tt3707106/
Blue-is-the-Warmest-Color,2256,93.9583333333,136.709108757,122.70684249878786,127.12531005483316,222.89014502037355,0.714058524173,131,Blue is the Warmest Color,http://www.movie-list.com/trailers/blueisthewarmestcolor,"Drama, Romance",25-Oct-13,http://imdb.com/title/tt2278871/
Cinderella,1842,76.7850416667,74.2239534471,74.24340441113614,75.90835896951722,65.56485222329808,0.190891183575,345,Cinderella,http://www.movie-list.com/trailers/cinderella,"Adventure, Drama, Family",13-Mar-15,http://imdb.com/title/tt1661199/
Welcome-to-Me,3852,160.618791667,189.210864572,179.62595638844576,189.13523774922513,214.89720744056547,0.950602430556,168,Welcome to Me,http://www.movie-list.com/trailers/welcometome,"Comedy, Drama",15-May-15,http://imdb.com/title/tt2788716/
White-House-Down,3266,136.177708333,79.7380869,72.62512956681991,83.3435381178053,79.8927964681477,0.538844758065,248,White House Down,http://www.movie-list.com/trailers/whitehousedown,"Action, Drama",28-Jun-13,http://imdb.com/title/tt2334879/
The-Grandmaster,2978,124.165708333,75.5860956428,61.50488818047783,85.18197961654482,63.1619520238405,0.431550430504,271,The Grandmaster,http://www.movie-list.com/trailers/grandmaster,"Action, Drama",23-Aug-13,http://imdb.com/title/tt1462900/
Labor-Day,3670,153.027875,103.819584751,86.20950109937394,106.77932386018652,134.84299795058075,0.477797995781,316,Labor Day,http://www.movie-list.com/trailers/laborday,Drama,31-Jan-14,http://imdb.com/title/tt1967545/
Well-Never-Have-Paris,3559,148.39825,164.493204317,145.04481996915172,170.31734170138395,185.6405969239052,0.920951086957,161,We'll Never Have Paris,http://www.movie-list.com/trailers/wellneverhaveparis,"Comedy, Romance",22-Jan-15,http://imdb.com/title/tt3079016/
Monkey-Kingdom,1791,74.6579166667,131.749815063,92.5125263893437,149.36641134970066,144.03278476586772,0.748643518519,99,Monkey Kingdom,http://www.movie-list.com/trailers/monkeykingdom,Documentary,17-Apr-15,http://imdb.com/title/tt3660770/
Love-the-Coopers,3503,146.062583333,170.890187234,158.1607878236607,177.95976507375485,168.01355837815098,0.658651960784,221,Love the Coopers,http://www.movie-list.com/trailers/lovethecoopers,Comedy,13-Nov-15,http://imdb.com/title/tt2279339/
The-Ridiculous-6,3192,133.091291667,131.882260811,106.51172869210605,138.83675133676746,162.70817605165024,0.396294952681,317,The Ridiculous 6,http://www.movie-list.com/trailers/ridiculous6,"Comedy, Western",11-Dec-15,http://imdb.com/title/tt2479478/
Drug-War,2936,122.413958333,108.878887453,121.55882008797165,108.40469022115019,78.17020148470077,0.457518129771,262,Drug War,http://www.movie-list.com/trailers/drugwar,Crime ,26-Jul-13,http://imdb.com/title/tt2165735/
Cuban-Fury,3782,157.699208333,123.326552565,109.77214849675883,128.7467523048808,131.06415593391455,0.45100131705,348,Cuban Fury,http://www.movie-list.com/trailers/cubanfury,Comedy,11-Apr-14,http://imdb.com/title/tt2390237/
Third-Person,3121,130.13,131.096435204,126.58296656510691,134.35482250131173,126.26759376667809,0.412713888889,315,Third Person,http://www.movie-list.com/trailers/thirdperson,"Drama, Romance",20-Jun-14,http://imdb.com/title/tt2343793/
Transcendence,1441,60.06,32.5092095176,25.478414353166134,40.53019803384785,9.670922996658996,3.56125,13,Transcendence,http://www.movie-list.com/trailers/transcendence,,18-Apr-14,http://imdb.com/title/tt2209764/
Ricki-and-the-Flash,3622,151.025875,88.8819502327,72.04409167828742,91.18634668176578,121.24198006872311,1.00855788591,149,Ricki and the Flash,http://www.movie-list.com/trailers/rickiandtheflash,"Comedy, Drama, Music",7-Aug-15,http://imdb.com/title/tt3623726/
Devils-Knot,3511,146.39625,103.32225688,76.3701194517978,111.63311350556602,131.28588199780117,0.483873029279,296,Devil's Knot,http://www.movie-list.com/trailers/devilsknot,"Biography, Crime, Drama",9-May-14,http://imdb.com/title/tt0804463/
13-Hours-The-Secret-Soldiers-of-Benghazi,3708,154.612791667,95.7749342559,85.55378689605031,100.91591248937024,96.1865501881001,0.396015277778,390,13 Hours: The Secret Soldiers of Benghazi,http://www.movie-list.com/trailers/13hours,"Action, Drama, Thriller",15-Jan-16,http://imdb.com/title/tt4172430/
Jack-Ryan-Shadow-Recruit,3314,138.179708333,122.258246133,133.67968947966864,118.55004936263533,111.51322782153888,0.319375,429,Jack Ryan: Shadow Recruit,http://www.movie-list.com/trailers/jackryanshadowrecruit,"Action, Drama, Thriller",17-Jan-14,http://imdb.com/title/tt1205537/
The-Great-Gatsby,3555,148.083333333,101.583076093,92.800150857047,104.5785168248337,109.27650549002087,0.597222222222,246,The Great Gatsby,http://www.movie-list.com/trailers/greatgatsby,"Drama, Romance",10-May-13,http://www.imdb.com/title/tt1343092/
Byzantium,2674,106.92,106.886670725,103.61140569630282,107.68550099305897,111.45467087003044,0.23295154185,454,Byzantium,http://www.movie-list.com/trailers/byzantium,"Drama, Fantasy, Thriller",28-Jun-13,http://imdb.com/title/tt1531901/
My-Amityville-Horror,3234,134.843041667,103.428328589,94.91344495788425,106.91726678229331,107.87951131895154,0.737615331492,181,My Amityville Horror,http://www.movie-list.com/trailers/myamityvillehorror,Documentary,15-Mar-13,http://www.imdb.com/title/tt1727523/
World-War-Z,3507,146.229416667,129.284931898,114.21861036819104,137.25135379066387,127.88109284281263,0.367010727191,369,World War Z,http://www.movie-list.com/trailers/worldwarz,"Action, Drama, Horror",21-Jun-13,http://imdb.com/title/tt0816711/
Do-You-Believe,3339,139.222416667,104.541883465,92.32688090231179,110.88607691777703,103.99343519505955,0.287015765766,481,Do You Believe?,http://www.movie-list.com/trailers/doyoubelieve,Drama,20-Mar-15,http://imdb.com/title/tt4056738/
