title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
The-Wedding-Ringer,3609,150.4836667,68.79649957,68.58839572,67.16075632,77.82512393,0.710837719,0.786679456,6.381375,0.041708333,209,33.49312873,30.68532015,32.55454219,0.024625985,0.017600604,0.097090929,0,6,7.071067812,16,1,3,0.000831255,The Wedding Ringer,http://www.movie-list.com/trailers/weddingringer,Comedy,16-Jan-15,http://imdb.com/title/tt0884732/,0.078005749,0.038194107,0.007465604,0.201032664,0.067114094,0.060402685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wind-Rises,3367,140.39025,84.32574146,77.73280295,88.64813009,79.42942367,0.186408444,0.45895037,5.046708333,0.041708333,750,55.88829151,54.91540293,54.55354492,0.033132859,0.029405427,0.14462183,0,6.6875,10.57543587,46,1,16,0.004752005,The Wind Rises,http://www.movie-list.com/trailers/windrises,Animation/ Biography/ Drama,21-Feb-14,http://imdb.com/title/tt2013293/,0.060156253,0.034554015,0,0.224128591,0.043165468,0.035971223,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Witch,1967,81.99858333,30.77380012,31.26426034,30.81670923,29.29389819,1.668333333,2.309805382,11.42808333,0.041708333,49,20.52895966,21.46825797,19.77951014,0.012520779,0.016577379,0.118036465,0,7.333333333,7.542472333,18,2,3,0.001525165,The Witch,http://www.movie-list.com/trailers/witch,Horror,19-Feb-16,http://imdb.com/title/tt4263482/,0.106761537,0.043716429,0.025884449,0.212221178,0.111111111,0.148148148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wolf-of-Wall-Street,3212,133.9254583,103.0168674,87.62850147,109.1953518,111.6406733,0.784762153,0.892024521,5.046708333,0.041708333,168,31.68521249,25.25048602,37.42246659,0.039326271,0.027708201,0.153005647,0,25.25,14.23683602,48,9,4,0.00124533,The Wolf of Wall Street,http://www.movie-list.com/trailers/wolfofwallstreet,Biography/ Crime/ Drama,25-Dec-13,http://imdb.com/title/tt0993846/,0.087410141,0.051234606,0,0.220457243,0.053030303,0.03030303,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wolverine,2772,115.5737917,38.81353909,32.06183805,40.97400505,45.42556776,0.287422414,0.786008258,10.71904167,0.041708333,377,26.95331875,34.37066801,40.42964108,0.023797429,0.024579822,0.286636891,0,12.27272727,11.34653258,39,2,11,0.003968254,The Wolverine,http://www.movie-list.com/trailers/wolverine,Action/ Adventure/ Fantasy ,26-Jul-13,http://imdb.com/title/tt1430132/,0.137939566,0.063496818,0,0.259349505,0.087719298,0.061403509,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The-Woman-in-Black-Angel-of-Death,3625,151.151,37.15319946,34.48697707,39.18956301,33.69095201,0.638403723,1.007875788,6.25625,0.041708333,235,29.82984956,32.91618753,29.22176309,0.009790701,0.012226714,0.086477482,0,5.633333333,9.582913034,39,1,30,0.008275862,The Woman in Black: Angel of Death,http://www.movie-list.com/trailers/womaninblack2,Drama/ Horror/ Thriller,2-Jan-15,http://imdb.com/title/tt2339741/,0.075800039,0.048121849,0,0.247423248,0.106666667,0.093333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Worlds-End,4450,185.375,52.35428742,48.60164118,54.29446824,52.24915802,0.364413364,0.643699496,5.708333333,0.041666667,429,27.51893306,31.84334535,36.83837747,0.022788043,0.027013371,0.169273003,0,1,0,1,1,2,0.000449438,The World's End,http://www.movie-list.com/trailers/worldsend,,23-Aug-13,http://imdb.com/title/tt1213663/,0.085393354,0.066588142,0,0.30215896,0.081521739,0.054347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Wrestler,3578,149.1907083,58.57290497,51.19331273,62.11869786,59.71533464,0.578723411,0.82105622,4.75475,0.041708333,257,32.96722729,35.15440993,35.52333359,0.0252658,0.022687732,0.142085535,0,0,0,0,0,0,0,The Wrestler,http://www.movie-list.com/trailers/wrestler,Action/ Comedy/ Drama/ Sport ,17-Dec-08,http://imdb.com/title/tt1125849/,0.041772261,0.023902167,0,0.104743076,0.054054054,0.027027027,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They-Came-Together,3399,141.7249167,75.51810146,64.28597949,77.70210044,93.78850205,0.838115385,0.936099553,5.005,0.041708333,169,44.33272077,42.5868901,42.4049399,0.030585311,0.023391084,0.134029948,0.000848524,0,0,0,0,0,0,They Came Together,http://www.movie-list.com/trailers/theycametogether,Comedy/ Romance,27-Jun-14,http://imdb.com/title/tt2398249/,0.079560319,0.034193075,0,0.172350493,0.1,0.078571429,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Young-and-Prodigious-TS-Spivet,3304,137.762625,51.30288101,39.72088586,55.21476637,61.57228392,0.636945833,0.892929161,5.005,0.041708333,210,24.61649286,29.96170752,30.66367613,0.053642725,0.047006183,0.32212633,0,6.4,8.924124607,24,1,10,0.003026634,The Young and Prodigious T.S. Spivet,http://www.movie-list.com/trailers/youngandprodigioustsspivet,Action/ Adventure/ Drama,31-Jul-15,http://imdb.com/title/tt1981107/,0.042551395,0.018020128,0,0.084296776,0.102941176,0.102941176,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Young-Messiah,3254,135.6772083,39.23453692,32.35148753,41.97824079,43.18815746,0.423583333,0.77980823,5.005,0.041708333,308,28.82507229,32.65922216,34.57343356,0.018444904,0.028773121,0.183134766,0,8.875,16.04242422,64,1,16,0.004917025,The Young Messiah,http://www.movie-list.com/trailers/youngmessiah,Drama,11-Mar-16,http://imdb.com/title/tt1002563/,0.116729892,0.075367537,0,0.346990129,0.089552239,0.044776119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Third-Person,3121,130.13,65.56556525,63.30823365,67.19519008,63.15050555,0.412713889,0.824007222,9.467791667,0.041708333,315,36.17430891,34.27813435,33.81586918,0.02172783,0.019426248,0.135852591,0,2,0,2,2,1,0.00032041,Third Person,http://www.movie-list.com/trailers/thirdperson,Drama/ Romance,20-Jun-14,http://imdb.com/title/tt2343793/,0.113924432,0.051918481,0,0.244018122,0.046511628,0.069767442,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This-is-the-End,4512,188.1462917,38.46055449,30.91404253,39.55820493,52.62877975,0.808166667,1.321802816,7.799458333,0.041708333,231,14.0317155,14.71227873,19.30105063,0.026253118,0.016808796,0.150409071,0,16.66666667,12.91854825,34,3,3,0.000664894,This is the End,http://www.movie-list.com/trailers/thisistheend,Action/ Comedy,14-Jun-13,http://imdb.com/title/tt1245492/,0.068459897,0.038851441,0,0.188886844,0.085561497,0.048128342,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This-is-Where-I-Leave-You,3672,153.1112917,78.97858816,71.80258532,81.54644855,84.64061497,0.619471311,0.749784012,5.046708333,0.041708333,244,38.71747834,38.98120661,37.79175689,0.027999699,0.027185788,0.167973438,0,11.14285714,16.5911213,47,1,7,0.001906318,This is Where I Leave You,http://www.movie-list.com/trailers/thisiswhereileaveyou,Comedy/ Drama,19-Sep-14,http://imdb.com/title/tt1371150/,0.10350148,0.048624316,0,0.229208354,0.092105263,0.111842105,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thor-The-Dark-World,2557,106.6065,53.31282848,44.61465922,58.10118728,51.50973604,0.33064051,0.660004539,5.046708333,0.041708333,317,34.21960801,39.16277265,43.00037461,0.024138023,0.029905736,0.260301298,0,12.32,9.472993191,37,2,25,0.009777083,Thor: The Dark World,http://www.movie-list.com/trailers/thor2,Action/ Adventure/ Fantasy ,8-Nov-13,http://imdb.com/title/tt1981115/,0.149622286,0.06576616,0,0.286543952,0.085714286,0.085714286,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Tomorrowland,3183,132.7159167,59.16063489,56.79055649,60.65948023,57.7089707,1.284901042,2.64179694,18.56020833,0.041708333,88,33.64411794,35.29413553,38.18984562,0.034040216,0.02909769,0.161551508,0,32,35.05353049,90,2,8,0.002513352,Tomorrowland,http://www.movie-list.com/trailers/tomorrowland,,22-May-15,http://imdb.com/title/tt1964418/,0.035554666,0.043303325,0,0.263078027,0.022900763,0.015267176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Top-Five,3672,153.1112917,75.95985791,71.32414421,76.16448031,87.1273795,0.605530702,0.946656561,6.715041667,0.041708333,247,24.86848545,24.0253509,28.00230754,0.034792586,0.02714786,0.157942104,0,24,9.797958971,36,12,3,0.000816993,Top Five,http://www.movie-list.com/trailers/topfive,Comedy,5-Dec-14,http://imdb.com/title/tt2784678/,0.078918855,0.033289959,0,0.183934475,0.085526316,0.111842105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To-the-Wonder,3108,129.5877917,57.71929526,59.48539896,56.63897998,58.70200228,0.622967116,0.779362934,3.837166667,0.041708333,204,24.26686985,22.77587577,23.15642195,0.013122432,0.013303897,0.055325521,0,7,0,7,7,1,0.00032175,To the Wonder,http://www.movie-list.com/trailers/tothewonder,Drama/ Romance ,12-Apr-13,http://www.imdb.com/title/tt1595656/,0.135695958,0.071494518,0,0.260998034,0.0234375,0.015625,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Touched-With-Fire,4043,134.8680667,68.69358401,61.67009203,72.07822819,69.74099606,0.512552598,0.592026874,4.938266667,0.033366667,263,34.73941307,36.65650632,34.61089282,0.027332807,0.026864338,0.164223238,0,1,0,1,1,1,0.000247341,Touched With Fire,http://www.movie-list.com/trailers/touchedwithfire,Drama/ Romance,12-Feb-16,http://imdb.com/title/tt2848324/,0.064671295,0.030597564,0,0.173876114,0.105263158,0.082706767,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To-Write-Love-on-Her-Arms,3420,142.6007917,45.29343606,40.64557404,47.42476256,46.54507332,0.44816534,0.861338037,7.799458333,0.041708333,314,21.68483318,24.57691716,23.00643978,0.021834564,0.025121962,0.140522657,0,4.769230769,5.872410672,21,1,13,0.00380117,To Write Love on Her Arms,http://www.movie-list.com/trailers/towriteloveonherarms,Biography/ Drama/ Music,TBA 2015,http://imdb.com/title/tt1850418/,0.073215272,0.032566897,0,0.177853324,0.09929078,0.070921986,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tracers,3639,145.52,55.89653562,56.3165009,56.08753091,53.86099,0.25528169,0.50095148,6.64,0.04,568,27.57640791,27.81656338,25.29911101,0.019918547,0.020901775,0.172888398,0,3.25,3.017311165,11,1,24,0.006595218,Tracers,http://www.movie-list.com/trailers/tracers,Thriller/ Action,TBA 2015,http://imdb.com/title/tt2401097/,0.094457284,0.058093492,0,0.249204627,0.055555556,0.048611111,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tracks,2864,119.4109583,93.42833943,84.9577693,95.30244175,106.0695515,0.219513448,0.545680617,7.090416667,0.041708333,536,38.62517672,40.70772474,45.11060367,0.016819458,0.017160751,0.101418852,0,3.964285714,4.371025892,19,1,28,0.009776536,Tracks,http://www.movie-list.com/trailers/tracks,Adventure/ Biography/ Drama,19-Sep-14,http://imdb.com/title/tt2167266/,0.133374984,0.067607455,0.004750665,0.26639823,0.118644068,0.076271186,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
