movie_title,webpage_url,genre,release_date,imdb_url,flv_files,mov1_files,mov2_files,mp4_files
Remember Me,http://www.movie-list.com/trailers/rememberme,"Drama, Romance ","March 12, 2010",http://www.imdb.com/title/tt1403981/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/933.flv'],"['http://largeassets.myspacecdn.com/creative/hd/rememberme/234929347276_1080.mov', 'http://largeassets.myspacecdn.com/creative/hd/rememberme/234929347232_720.mov', 'http://largeassets.myspacecdn.com/creative/hd/rememberme/2349293472_480.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/rememberme_037888/rememberme_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/rememberme_037888/rememberme_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/rememberme_037888/rememberme_trlr_01_480p_dl.mov']",,
Renaissance,http://www.movie-list.com/trailers/renaissance,,"September 22, 2006",,,"['http://www.greenroom-press.com/clients/Pathe/theatrical/Renaissance%20/movies/ren_trlr_hi.mov', 'http://www.greenroom-press.com/clients/Pathe/theatrical/Renaissance%20/movies/ren_trlr_med.mov', 'http://www.greenroom-press.com/clients/Pathe/theatrical/Renaissance%20/movies/ren_trlr_lo.mov']",,
Rendition,http://www.movie-list.com/trailers/rendition,Thriller,"October 19, 2007",http://www.imdb.com/title/tt0804522/,,"['http://pdl.stream.aol.com/aol/us/moviefone/movies/2007/rendition_027650/rendition_trlr_01_1500_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2007/rendition_027650/rendition_trlr_01_700_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2007/rendition_027650/rendition_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2007/rendition_027650/rendition_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2007/rendition_027650/rendition_trlr_01_480p_dl.mov']",,
Rent,http://www.movie-list.com/trailers/rent,,"November 11, 2005",,,['http://progressive.stream.aol.com/aol/us/moviefone/movies/2005/rent_020496/rent_trlr_02_dl.mov'],,
Repentance,http://www.movie-list.com/trailers/repentance,"Drama, Thriller","February 28, 2014",http://imdb.com/title/tt2012665/,,,,['http://cdn.movie-list.com/hd/repentance720.mp4']
Repo Men,http://www.movie-list.com/trailers/repomen,,"March 19, 2010",http://www.imdb.com/title/tt1053424/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/986.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/972.flv']",,,
Repo! The Genetic Opera,http://www.movie-list.com/trailers/repo,"Horror, Musical ","November 7, 2008",http://www.imdb.com/title/tt0963194/,,['http://moviesmovies.ign.com/movies/video/article/899/899059/repo_gen_op_081308_qthighwide.mov'],,
Requiem,http://www.movie-list.com/trailers/requiem,"Drama, Horror, Thriller","October 20, 2006",,,['http://images.hollywood.com/quicktime/requiem_ifc_t_low.mov'],,
Reservation Road,http://www.movie-list.com/trailers/reservationroad,"Drama, Thriller ","October 19, 2007",http://www.imdb.com/title/tt0831884/,,['http://www.focusfeatures.com/clips/reservation_road/trailer-480x360.mov'],,
Reservoir Dogs,http://www.movie-list.com/trailers/reservoirdogs,"Crime, Mystery, Thriller ","October 23, 1992",http://imdb.com/title/tt0105236/,,['http://videos.movie-list.com/classics/MOV/reservoirdogs.mov'],,
The Resident,http://www.movie-list.com/trailers/resident,"Drama, Horror, Thriller","March 29, 2011 (DVD)",http://www.imdb.com/title/tt1334102/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1374.flv'],,,
Resident Evil: Afterlife,http://www.movie-list.com/trailers/residentevilafterlife,"Action, Horror, Thriller","September 10, 2010",http://www.imdb.com/title/tt1220634/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1158.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1060.flv']","['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/residentevilafterlife_038566/residentevilafterlife_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/residentevilafterlife_038566/residentevilafterlife_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/residentevilafterlife_038566/residentevilafterlife_trlr_02_480p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/residentevilafterlife_038566/residentevilafterlife_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/residentevilafterlife_038566/residentevilafterlife_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/residentevilafterlife_038566/residentevilafterlife_trlr_01_480p_dl.mov', 'http://largeassets.myspacecdn.com/creative/hd/residentevilafterlife/65451991948_1080.mov', 'http://largeassets.myspacecdn.com/creative/hd/residentevilafterlife/65451991932_720.mov', 'http://largeassets.myspacecdn.com/creative/hd/residentevilafterlife/654519919_480.mov']",,
Resident Evil: Retribution,http://www.movie-list.com/trailers/residentevil5,,"September 14, 2012",http://www.imdb.com/title/tt1855325/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1906.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201201/20/38201/residentevilretribution_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201201/20/38201/residentevilretribution_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201201/20/38201/residentevilretribution_trlr_01_480p_dl.mov']",,
Restless,http://www.movie-list.com/trailers/restless,Drama ,"September 16, 2011",http://www.imdb.com/title/tt1498569/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1631.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1290.flv']","['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/restless_051694/restless_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/restless_051694/restless_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/restless_051694/restless_trlr_01_480p_dl.mov']",,
Resurrecting the Champ,http://www.movie-list.com/trailers/resurrectingthechamp,Drama,"August 24, 2007",http://www.imdb.com/title/tt0416185/,,['http://moviesmovies.ign.com/movies/video/article/800/800296/res_the_camp_062707_qthigh.mov'],,
The Return,http://www.movie-list.com/trailers/return06,"Drama, Thriller ","January 19, 2007",,,['http://www.roguepictures.com/assets/clips/return/trailer-480x202.mov'],,
Return (2012),http://www.movie-list.com/trailers/return2012,Drama,"February 10, 2012",http://www.imdb.com/title/tt1677082/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1891.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2012/return_55286/return_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2012/return_55286/return_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2012/return_55286/return_trlr_01_480p_dl.mov']",,
Return to Sender,http://www.movie-list.com/trailers/returntosender,Thriller,"August 14, 2015",http://imdb.com/title/tt2948790/,,,,['http://cdn.movie-list.com/hd/returntosender720.mp4']
The Revenant,http://www.movie-list.com/trailers/revenant,Adventure,"December 25, 2015",http://imdb.com/title/tt1663202/,,,,"['http://cdn.movie-list.com/hd/revenantb720.mp4', 'http://cdn.movie-list.com/hd/revenant720.mp4']"
Revenge of the Green Dragons,http://www.movie-list.com/trailers/revengeofthegreendragons,"Action, Crime, Drama","October 31, 2014",http://imdb.com/title/tt1396523/,,,,['http://cdn.movie-list.com/hd/revengeofthegreendragons720.mp4']
Revolutionary Road,http://www.movie-list.com/trailers/revolutionaryroad,Drama ,"December 26, 2008",http://www.imdb.com/title/tt0959337/,,['http://media.filmweb.no/trailere/uip/UIP20070445/kocmybq4.mov'],,
The Rewrite,http://www.movie-list.com/trailers/rewrite,"Comedy, Romance",TBA 2015,http://imdb.com/title/tt2509850/,,,,['http://cdn.movie-list.com/hd/rewrite720.mp4']
Rhinoceros Eyes,http://www.movie-list.com/trailers/rhinoceroseyes,,"April 23, 2004",,,"['http://www.rhinoceroseyes.com/extra/trailer_large.mov', 'http://www.rhinoceroseyes.com/extra/trailer_small.mov']",,
Richard Garriott: Man on a Mission,http://www.movie-list.com/trailers/richardgarriott,Documentary,"January 13, 2012",http://www.imdb.com/title/tt1611990/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1901.flv'],,,
Rick,http://www.movie-list.com/trailers/rick,,"September 24, 2004",,,['http://download.ifilm.com/qt/portal/2649828_200.mov'],,
Ricki and the Flash,http://www.movie-list.com/trailers/rickiandtheflash,"Comedy, Drama, Music","August 7, 2015",http://imdb.com/title/tt3623726/,,,,['http://cdn.movie-list.com/hd/rickiandtheflash720.mp4']
Rid of Me,http://www.movie-list.com/trailers/ridofme,Comedy,"November 18, 2011",http://www.imdb.com/title/tt1376233/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1803.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/clips/2011/ridofme_10057669/ridofme_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/clips/2011/ridofme_10057669/ridofme_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/clips/2011/ridofme_10057669/ridofme_trlr_01_480p_dl.mov']",,
Riddick,http://www.movie-list.com/trailers/riddick,,"September 6, 2013",http://imdb.com/title/tt1411250/,,,,"['http://cdn.movie-list.com/hd/riddickb720.mp4', 'http://cdn.movie-list.com/hd/riddick720.mp4']"
Ride,http://www.movie-list.com/trailers/ride,Comedy,TBA 2015,http://imdb.com/title/tt1930463/,,,,['http://cdn.movie-list.com/hd/ride720.mp4']
Ride Along,http://www.movie-list.com/trailers/ridealong,"Action, Comedy","January 17, 2014",http://imdb.com/title/tt1408253/,,,,"['http://cdn.movie-list.com/hd/ridealongb720.mp4', 'http://cdn.movie-list.com/hd/ridealong720.mp4']"
Ride Along 2,http://www.movie-list.com/trailers/ridealong2,"Action, Comedy","January 15, 2016",http://imdb.com/title/tt2869728/,,,,"['http://cdn.movie-list.com/hd/ridealong2b720.mp4', 'http://cdn.movie-list.com/hd/ridealong2720.mp4']"
The Ridiculous 6,http://www.movie-list.com/trailers/ridiculous6,"Comedy, Western","December 11, 2015",http://imdb.com/title/tt2479478/,,,,['http://cdn.movie-list.com/hd/ridiculous6720.mp4']
Riding Giants,http://www.movie-list.com/trailers/ridinggiants,,"July 9, 2004",,,"['http://www.sonypictures.com/classics/syndication/trailers/ridinggiants/ridinggiants_300.mov', 'http://www.sonypictures.com/classics/syndication/trailers/ridinggiants/ridinggiants_56.mov']",,
The Rift,http://www.movie-list.com/trailers/rift,,"June 7, 2011",,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1592.flv'],,,
Right At Your Door,http://www.movie-list.com/trailers/rightatyourdoor,Thriller ,"August 24, 2007",http://www.imdb.com/title/tt0458367/,,"['http://moviesmovies.ign.com/movies/video/article/806/806896/rayd_trailer_072007_qthighwide.mov', 'http://moviesmovies.ign.com/movies/video/article/806/806896/rayd_trailer_072007_qtlowwide.mov']",,
The Right Stuff,http://www.movie-list.com/trailers/rightstuff,,"September 9, 1983",,,['http://videos.movie-list.com/classics/rightstuff.mov'],,
Righteous Kill,http://www.movie-list.com/trailers/righteouskill,"Crime, Drama","September 12, 2008",http://www.imdb.com/title/tt1034331/,,"['http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/righteouskill_030163/righteouskill_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/righteouskill_030163/righteouskill_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/righteouskill_030163/righteouskill_trlr_01_480p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/righteouskill_030163/righteouskill_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/righteouskill_030163/righteouskill_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/righteouskill_030163/righteouskill_trlr_02_480p_dl.mov']",,
The Ring,http://www.movie-list.com/trailers/ring,,"October 18, 2002",,,"['http://www.ring-themovie.com/trailer/ring_qt_480.mov', 'http://www.ring-themovie.com/trailer/ring_qt_352.mov', 'http://www.ring-themovie.com/trailer/ring_qt_240.mov', 'http://a772.g.akamai.net/5/772/51/890547a632a3ca/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8177bed52b320970678e35685f961c62597006ed5/the_ring-tlr2_m480.mov', 'http://www.drillteammedia.com/ring/Ring_TV3_qt_480fa.mov', 'http://www.drillteammedia.com/ring/Ring_TV3_qt_352fa.mov', 'http://www.drillteammedia.com/ring/Ring_TV3_qt_240fa.mov']",,
The Ring 2,http://www.movie-list.com/trailers/ring2,,"March 18, 2005",,,"['http://www.dreamworks.com/trailers/ring2/ring2_tsr_qt_640.mov', 'http://www.dreamworks.com/trailers/ring2/ring2_tsr_qt_480.mov', 'http://www.dreamworks.com/trailers/ring2/ring2_tsr_qt_352.mov', 'http://www.dreamworks.com/trailers/ring2/ring2_tsr_qt_240.mov', 'http://www.dreamworks.com/trailers/ring2/ring2_trlr_qt_640.mov', 'http://www.dreamworks.com/trailers/ring2/ring2_trlr_qt_480.mov', 'http://www.dreamworks.com/trailers/ring2/ring2_trlr_qt_352.mov', 'http://www.dreamworks.com/trailers/ring2/ring2_trlr_qt_240.mov', 'http://www.dreamworks.com/trailers/ring2/clips/ring2_feat_qt_480.mov', 'http://www.dreamworks.com/trailers/ring2/clips/ring2_feat_qt_352.mov', 'http://www.dreamworks.com/trailers/ring2/clips/ring2_feat_qt_240.mov']",,
Rio,http://www.movie-list.com/trailers/rio,"Animation, Adventure, Comedy","April 15, 2011",http://www.imdb.com/title/tt1436562/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1424.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1359.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1358.flv']","['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rio3d_037965/rio3d_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rio3d_037965/rio3d_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/rio3d_037965/rio3d_trlr_01_480p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/rio_037965/rio_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/rio_037965/rio_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/rio_037965/rio_trlr_01_480p_dl.mov']",,
Rio 2,http://www.movie-list.com/trailers/rio2,"Animation, Adventure, Comedy ","April 11, 2014",http://imdb.com/title/tt2357291/,,,,"['http://cdn.movie-list.com/hd/rio2b720.mp4', 'http://cdn.movie-list.com/hd/rio2720.mp4']"
The Riot Club,http://www.movie-list.com/trailers/riotclub,"Drama, Thriller","March 27, 2015",http://imdb.com/title/tt2717860/,,,,['http://cdn.movie-list.com/hd/riotclub720.mp4']
Rip Cage,http://www.movie-list.com/trailers/ripcage,,"July, 2005 (DVD)",,,"['http://www.savagedogfilms.com/ripcage/large.mov', 'http://www.savagedogfilms.com/ripcage/medium.mov', 'http://www.savagedogfilms.com/ripcage/small.mov']",,
Ripley\'s Game,http://www.movie-list.com/trailers/ripleysgame,,"April 4, 2003",,,"['http://a772.g.akamai.net/5/772/51/007f80c7879293/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8177de654b9258efc6190026bdb47ac2598f75ebf2c91/ripleys_game_m480.mov', 'http://a772.g.akamai.net/5/772/51/007f80c7879293/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8177de654b9258efc6190026bdb47ac2598f75ebf2c91/ripleys_game_m320.mov', 'http://a772.g.akamai.net/5/772/51/007f80c7879293/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8177de654b9258efc6190026bdb47ac2598f75ebf2c91/ripleys_game_m240.mov']",,
Rise of the Guardians,http://www.movie-list.com/trailers/riseoftheguardians,"Animation, Adventure ","November 21, 2012",http://www.imdb.com/title/tt1446192/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1987.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201207/12/45611/riseoftheguardians_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201207/12/45611/riseoftheguardians_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201207/12/45611/riseoftheguardians_trlr_02_480p_dl.mov', 'http://www.dreamworksanimation.com/trailers/rotg/rotg_dtr2_2d_1080p.mov', 'http://www.dreamworksanimation.com/trailers/rotg/rotg_dtr2_2d_720p.mov', 'http://www.dreamworksanimation.com/trailers/rotg/rotg_dtr2_2d_480p.mov', 'http://www.dreamworksanimation.com/trailers/rotg/rotg_dtr1_2d_1080p.mov', 'http://www.dreamworksanimation.com/trailers/rotg/rotg_dtr1_2d_720p.mov', 'http://www.dreamworksanimation.com/trailers/rotg/rotg_dtr1_2d_480p.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201204/04/42902/riseoftheguardians_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201204/04/42902/riseoftheguardians_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201204/04/42902/riseoftheguardians_trlr_01_480p_dl.mov']",,
Rise of the Planet of the Apes,http://www.movie-list.com/trailers/riseoftheplanetoftheapes,,"August 5, 2011",http://imdb.com/title/tt1318514/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1662.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1589.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1521.flv']","['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/riseoftheplanetoftheapes_10037477/riseoftheplanetoftheapes_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/riseoftheplanetoftheapes_10037477/riseoftheplanetoftheapes_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/riseoftheplanetoftheapes_10037477/riseoftheplanetoftheapes_trlr_01_480p_dl.mov']",,
Rise: Blood Hunter,http://www.movie-list.com/trailers/risebloodhunter,"Horror, Thriller ","June 1, 2007",,,['http://images.hollywood.com/quicktime/risebloodhunt_idp_t_low.mov'],,
The Rite,http://www.movie-list.com/trailers/rite,Drama ,"January 28, 2011",http://www.imdb.com/title/tt1161864/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1345.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1285.flv']","['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/ritethe_10038379/ritethe_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/ritethe_10038379/ritethe_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/ritethe_10038379/ritethe_trlr_02_480p_dl.mov', 'http://pdl.warnerbros.com/wbmovies/therite/trl2/TheRite_TRL2_1080.mov', 'http://pdl.warnerbros.com/wbmovies/therite/trl2/TheRite_TRL2_720.mov', 'http://pdl.warnerbros.com/wbmovies/therite/trl2/TheRite_TRL2_480.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/ritethe_10038379/ritethe_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/ritethe_10038379/ritethe_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2010/ritethe_10038379/ritethe_trlr_01_480p_dl.mov', 'http://pdl.warnerbros.com/wbmovies/therite/TheRite_TRL1_1080.mov', 'http://pdl.warnerbros.com/wbmovies/therite/TheRite_TRL1_720.mov', 'http://pdl.warnerbros.com/wbmovies/therite/TheRite_TRL1_480.mov']",,
