title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Miss-Julie,2178,90.7083333333,88.3274900359,82.81596588400292,91.28359971217971,87.63442808836592,0.254367327668,353,Miss Julie,http://www.movie-list.com/trailers/missjulie,Drama,5-Dec-14,http://imdb.com/title/tt2667960/,0.0184740122868,0.00893631945233,0.0,0.0399605828004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot-Pursuit,3672,153.111291667,157.48893133,138.53375123494922,161.1613695540259,188.4163961188588,0.566761163522,265,Hot Pursuit,http://www.movie-list.com/trailers/hotpursuit,"Action, Comedy",8-May-15,http://imdb.com/title/tt2967224/,0.0578236580326,0.0244653316679,0.0,0.12457339026,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diana,3603,150.233416667,119.008313039,100.47946439644191,127.44558179244903,124.24951419641704,0.289145632627,519,Diana,http://www.movie-list.com/trailers/diana,"Biography, Drama",1-Nov-13,http://imdb.com/title/tt1758595/,0.0807769360607,0.0352462122872,0.0,0.19061585976,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Sins,3505,146.146,73.4919426982,65.91337178913662,72.83796573539489,96.79429810289254,0.343795833333,420,13 Sins,http://www.movie-list.com/trailers/13sins,"Horror, Thriller",18-Apr-14,http://imdb.com/title/tt2059171/,0.0779334754874,0.0576630764969,0.0,0.342276349421,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chasing-Mavericks,3341,139.305833333,134.569586355,136.0444492656207,133.70596331499596,135.26754389138247,0.278084459459,481,Chasing Mavericks,http://www.movie-list.com/trailers/chasingmavericks,"Drama, Sport",26-Oct-12,http://imdb.com/title/tt1629757/,0.0633184393156,0.0287649467242,0.00255010261248,0.13606763463,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-Stop,3420,142.600791667,95.9271213818,101.31485168234661,96.1265166309067,80.85830659309396,0.384885416667,364,Non-Stop,http://www.movie-list.com/trailers/nonstop,"Action, Thriller",28-Feb-14,http://imdb.com/title/tt2024469/,0.138912674494,0.0731784152303,0.0,0.338275875337,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Daughter,3456,144.102291667,72.9311660133,72.22153665916356,74.18534960179667,68.397793768806,0.557727713178,258,The Daughter,http://www.movie-list.com/trailers/daughter,Drama,17-Apr-13,http://imdb.com/title/tt2084883/,0.0588633984666,0.0403253247664,0.00126726480059,0.226288581912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baggage-Claim,3561,148.481666667,131.4538303,122.56202437367357,134.36840966699947,139.87530474104807,0.669220588235,221,Baggage Claim,http://www.movie-list.com/trailers/baggageclaim,Comedy,27-Sep-13,http://imdb.com/title/tt1171222/,0.0880732398098,0.0326895211619,0.0,0.239155431863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason-Bourne,722,30.0717083333,87.0107441325,84.81950408664183,86.20603497322539,96.97589326049696,0.170288461538,169,Jason Bourne,http://www.movie-list.com/trailers/jasonbourne,Action,29-Jul-16,http://imdb.com/title/tt4196776/,0.0521392877931,0.0201819079284,0.0138212169624,0.112982932536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don-Jon,3613,150.6505,98.2342793743,88.8547762340162,102.27758433749428,102.0933750159253,0.489553294574,301,Don Jon,http://www.movie-list.com/trailers/donjon,Comedy,27-Sep-13,http://imdb.com/title/tt2229499/,0.0896883512053,0.0481772506257,0.0,0.363209522668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Words-and-Pictures,3611,150.567083333,100.90360648,91.85185812689443,103.59586499181204,110.86239767721617,0.551715379902,272,Words and Pictures,http://www.movie-list.com/trailers/wordsandpictures,"Drama, Romance",23-May-14,http://imdb.com/title/tt2380331/,0.0986187758054,0.0396465707585,0.0,0.238547635604,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Croods,3386,141.041666667,87.5431060428,72.23618484708608,95.26387063741461,87.99840638460351,0.731987847222,192,The Croods,http://www.movie-list.com/trailers/croods,"Animation, Adventure, Comedy ",22-Mar-13,http://imdb.com/title/tt0481499/,0.0805162137865,0.0487716131692,0.0,0.246602749024,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
A-Pigeon-Sat-on-a-Branch-Reflecting-on-Existence,2442,101.810041667,99.9784462768,87.4321609224121,105.34180000158723,105.34505943982137,3.22405416667,30,A Pigeon Sat on a Branch Reflecting on Existence,http://www.movie-list.com/trailers/pigeonsatonabranch,"Comedy, Drama",3-Jun-15,http://imdb.com/title/tt1883180/,0.0656351403564,0.038107176471,0.0,0.17355599441,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Green-Inferno,1755,73.1564166667,78.2386554691,59.863311161440144,85.94388373654033,86.81098253999956,0.646294616519,113,The Green Inferno,http://www.movie-list.com/trailers/greeninferno,"Adventure, Horror, Thriller",25-Sep-15,http://imdb.com/title/tt2403021/,0.0655261635868,0.0780839159368,0.0,0.379944471924,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
There-Will-Be-Blood,3165,131.965166667,92.7653357607,91.64710288807743,91.70097588921915,101.2591566707106,0.83003030303,121,There Will Be Blood,http://www.movie-list.com/trailers/therewillbeblood,Drama,26-Dec-07,http://imdb.com/title/tt0469494/,0.0141083001383,0.00865611063866,0.0,0.0569448813771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
That-Awkward-Moment,3889,162.162,91.2230336223,79.12458651109866,93.26416928553499,112.51427494343291,0.705763282387,229,That Awkward Moment,http://www.movie-list.com/trailers/thatawkwardmoment,"Comedy, Romance",31-Jan-14,http://imdb.com/title/tt1800246/,0.0859051374737,0.0371480060221,0.0,0.190030077145,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How-to-Train-Your-Dragon-2,2759,114.916666667,233.795793896,240.91627613619124,233.13762634439507,218.72045872781965,0.309121621622,370,How to Train Your Dragon 2,http://www.movie-list.com/trailers/howtotrainyourdragon2,"Animation, Action, Adventure ",13-Jun-14,http://imdb.com/title/tt1646971/,0.269581437589,0.16197114975,0.0,0.699533536781,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Girlhood,2348,97.7916666667,110.729321573,112.11921187748108,111.71943276625228,102.08405358849599,0.693212365591,124,Girlhood,http://www.movie-list.com/trailers/girlhood,Drama,30-Jan-15,http://imdb.com/title/tt3655522/,0.124476810792,0.054256373231,0.00171848817774,0.376348015667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill-the-Messenger,3319,138.38825,142.378462937,113.50236933332945,155.08783249699985,152.7723426983269,0.280870228357,489,Kill the Messenger,http://www.movie-list.com/trailers/killthemessenger,"Biography, Crime, Drama, Thriller",10-Oct-14,http://imdb.com/title/tt1216491/,0.0761071837597,0.0331049796422,0.0,0.14926554982,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant-Man,2784,116.074291667,72.5684609949,62.102235608470636,76.86471965933406,77.95186255665864,0.330091666667,350,Ant-Man,http://www.movie-list.com/trailers/antman,,17-Jul-15,http://imdb.com/title/tt0478970/,0.0545195402373,0.0430891222945,0.0,0.188656097423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desierto,3720,155.113291667,155.213083364,144.4687534437712,162.54772004834285,145.75316922419088,0.504575732899,307,Desierto,http://www.movie-list.com/trailers/desierto,"Action, Drama, Thriller",4-Mar-16,http://imdb.com/title/tt3147312/,0.136817611187,0.103959906814,0.0,0.37502165576,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Last-Knights,3600,150.108291667,72.4660337988,72.28893958686724,72.79199467172928,71.31551652611941,0.359010964912,418,Last Knights,http://www.movie-list.com/trailers/lastknights,"Action, Adventure",3-Apr-15,http://imdb.com/title/tt2493486/,0.106796033955,0.0426684502909,0.0,0.21731399911,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Draft-Day,3637,151.6515,147.01224442,141.14287465882163,149.33358387711465,150.57741621239228,0.633368319269,237,Draft Day,http://www.movie-list.com/trailers/draftday,"Comedy, Drama, Sports",11-Apr-14,http://imdb.com/title/tt2223990/,0.131857974996,0.0617986711048,0.0,0.348560003095,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bad-Johnson,2982,124.332541667,148.297473477,153.64297822423228,147.16689475196773,140.23350935722164,0.498627380952,245,Bad Johnson,http://www.movie-list.com/trailers/badjohnson,Comedy,2-May-14,http://imdb.com/title/tt2091325/,0.0614319121203,0.0316212572152,0.0,0.190595091363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
By-the-Sea,1801,75.075,154.165312334,136.5876145210706,161.6980359263844,161.60111635908865,1.21836458333,52,By the Sea,http://www.movie-list.com/trailers/bythesea,"Drama, Romance",13-Nov-15,http://imdb.com/title/tt3707106/,0.092784648632,0.0679492928997,0.0,0.348042952678,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concussion,2981,124.290833333,90.0170413614,88.53069613618727,90.23138698661424,92.8894046063835,0.494,231,Concussion,http://www.movie-list.com/trailers/concussion,"Drama, Sport",25-Dec-15,http://imdb.com/title/tt3322364/,0.0913210760506,0.0567504119008,0.0,0.236300522754,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Big-Ask,2233,93.093,163.829607201,150.0730306188314,166.2499205206505,187.5796052970467,1.00007314815,90,The Big Ask,http://www.movie-list.com/trailers/bigask,"Comedy, Drama",30-May-14,http://imdb.com/title/tt2327541/,0.12650553699,0.0650514888491,0.0,0.392993477116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Welcome-to-Me,3852,160.618791667,189.210864572,179.62595638844576,189.13523774922513,214.89720744056547,0.950602430556,168,Welcome to Me,http://www.movie-list.com/trailers/welcometome,"Comedy, Drama",15-May-15,http://imdb.com/title/tt2788716/,0.118404047485,0.0673569592784,0.00500148256554,0.296359920255,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue-is-the-Warmest-Color,2256,93.9583333333,136.709108757,122.70684249878786,127.12531005483316,222.89014502037355,0.714058524173,131,Blue is the Warmest Color,http://www.movie-list.com/trailers/blueisthewarmestcolor,"Drama, Romance",25-Oct-13,http://imdb.com/title/tt2278871/,0.0596525131224,0.0305826808592,0.0,0.151624400284,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Grandmaster,2978,124.165708333,75.5860956428,61.50488818047783,85.18197961654482,63.1619520238405,0.431550430504,271,The Grandmaster,http://www.movie-list.com/trailers/grandmaster,"Action, Drama",23-Aug-13,http://imdb.com/title/tt1462900/,0.119873716668,0.0635396380306,0.0,0.305121136197,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Labor-Day,3670,153.027875,103.819584751,86.20950109937394,106.77932386018652,134.84299795058075,0.477797995781,316,Labor Day,http://www.movie-list.com/trailers/laborday,Drama,31-Jan-14,http://imdb.com/title/tt1967545/,0.0917565292018,0.0366373148192,0.0,0.18536083962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Well-Never-Have-Paris,3559,148.39825,164.493204317,145.04481996915172,170.31734170138395,185.6405969239052,0.920951086957,161,We'll Never Have Paris,http://www.movie-list.com/trailers/wellneverhaveparis,"Comedy, Romance",22-Jan-15,http://imdb.com/title/tt3079016/,0.0854858094122,0.0486608171107,0.0,0.32902203265,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monkey-Kingdom,1791,74.6579166667,131.749815063,92.5125263893437,149.36641134970066,144.03278476586772,0.748643518519,99,Monkey Kingdom,http://www.movie-list.com/trailers/monkeykingdom,Documentary,17-Apr-15,http://imdb.com/title/tt3660770/,0.143644237566,0.0896381470982,0.0,0.353575162675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Love-the-Coopers,3503,146.062583333,170.890187234,158.1607878236607,177.95976507375485,168.01355837815098,0.658651960784,221,Love the Coopers,http://www.movie-list.com/trailers/lovethecoopers,Comedy,13-Nov-15,http://imdb.com/title/tt2279339/,0.068886166243,0.0316435114537,0.0,0.161469053728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Ridiculous-6,3192,133.091291667,131.882260811,106.51172869210605,138.83675133676746,162.70817605165024,0.396294952681,317,The Ridiculous 6,http://www.movie-list.com/trailers/ridiculous6,"Comedy, Western",11-Dec-15,http://imdb.com/title/tt2479478/,0.0330357184226,0.0164945070658,0.0,0.101205477419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Love-Mercy,1592,66.3579583333,136.340477773,118.1751110719086,145.47748149781586,137.04083714297715,0.245152314815,270,Love & Mercy,http://www.movie-list.com/trailers/loveandmercy,"Biography, Drama, Music",5-Jun-15,http://imdb.com/title/tt0903657/,0.0908854258621,0.0418291636653,0.0,0.178501279461,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cuban-Fury,3782,157.699208333,123.326552565,109.77214849675883,128.7467523048808,131.06415593391455,0.45100131705,348,Cuban Fury,http://www.movie-list.com/trailers/cubanfury,Comedy,11-Apr-14,http://imdb.com/title/tt2390237/,0.10323822611,0.053736503118,0.0,0.353920565641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Third-Person,3121,130.13,131.096435204,126.58296656510691,134.35482250131173,126.26759376667809,0.412713888889,315,Third Person,http://www.movie-list.com/trailers/thirdperson,"Drama, Romance",20-Jun-14,http://imdb.com/title/tt2343793/,0.112079605182,0.055786163436,0.0,0.251539423288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transcendence,1441,60.06,32.5092095176,25.478414353166134,40.53019803384785,9.670922996658996,3.56125,13,Transcendence,http://www.movie-list.com/trailers/transcendence,,18-Apr-14,http://imdb.com/title/tt2209764/,0.0646508176959,0.0305585305786,0.0,0.13232817864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Her,3640,151.776625,119.385582651,93.22860377217724,129.51006194933893,135.93988262185707,0.525085964912,285,Her,http://www.movie-list.com/trailers/her,,18-Dec-13,http://imdb.com/title/tt1798709/,0.0435586316504,0.0214731681315,0.0,0.0992546972343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devils-Knot,3511,146.39625,103.32225688,76.3701194517978,111.63311350556602,131.28588199780117,0.483873029279,296,Devil's Knot,http://www.movie-list.com/trailers/devilsknot,"Biography, Crime, Drama",9-May-14,http://imdb.com/title/tt0804463/,0.0889675764674,0.0374421736763,0.0,0.236041122023,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R100,2630,109.651208333,60.0170201606,55.88289648239353,59.31408252230961,74.52856106524442,1.70320423497,61,R100,http://www.movie-list.com/trailers/r100,"Comedy, Drama",23-Jan-15,http://imdb.com/title/tt2914838/,0.054300296835,0.0499227956453,0.0,0.163518230142,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,3445,137.76,122.096627576,102.1452406258458,129.63898190092596,135.67835769350117,0.255111111111,540,Max,http://www.movie-list.com/trailers/max,"Adventure, Family",26-Jun-15,http://imdb.com/title/tt3369806/,0.0735782610687,0.0324332589941,0.0,0.153320066146,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The-Great-Gatsby,3555,148.083333333,101.583076093,92.800150857047,104.5785168248337,109.27650549002087,0.597222222222,246,The Great Gatsby,http://www.movie-list.com/trailers/greatgatsby,"Drama, Romance",10-May-13,http://www.imdb.com/title/tt1343092/,0.0648182781444,0.0393113361119,0.0,0.189150639291,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Signal,3154,131.375,118.637662692,110.31594231626401,124.92577095187026,108.18245600952335,0.36176335175,362,The Signal,http://www.movie-list.com/trailers/signal,,13-Jun-14,http://imdb.com/title/tt2910814/,0.101527866511,0.0473472577874,0.0,0.215385255819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My-Amityville-Horror,3234,134.843041667,103.428328589,94.91344495788425,106.91726678229331,107.87951131895154,0.737615331492,181,My Amityville Horror,http://www.movie-list.com/trailers/myamityvillehorror,Documentary,15-Mar-13,http://www.imdb.com/title/tt1727523/,0.0671810711904,0.0247241843353,0.0,0.158202956552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jobs,3336,139.097291667,154.893723404,140.52205559848855,159.1891034475064,170.5936601963121,0.460454457364,301,Jobs,http://www.movie-list.com/trailers/jobs,"Biography, Drama ",16-Aug-13,http://imdb.com/title/tt2357129/,0.127440203204,0.0674069398853,0.0,0.301462087254,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faults,3405,141.833333333,130.322380315,112.24733783994178,137.37685101016183,141.50385519375686,0.560261707989,242,Faults,http://www.movie-list.com/trailers/faults,"Drama, Thriller",6-Mar-15,http://imdb.com/title/tt3021360/,0.127422604956,0.0552377653374,0.00325776722713,0.362335067348,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Monuments-Men,2448,102.060291667,73.2622153547,56.72231547422369,77.39382794983747,95.41875660439794,0.512109536082,194,The Monuments Men,http://www.movie-list.com/trailers/monumentsmen,"Comedy, Drama, History",7-Feb-14,http://imdb.com/title/tt2177771/,0.146713313411,0.0752741039335,0.0,0.318850038477,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sisters,481,20.02,264.590353764,265.5042881162826,259.8816831817914,286.67170191763034,0.431383333333,35,Sisters,http://www.movie-list.com/trailers/sisters2015,Comedy,18-Dec-15,http://imdb.com/title/tt1850457/,0.0420898027238,0.0247209846444,0.0,0.0891840395125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kill-Me-Three-Times,2813,117.166666667,142.638228388,114.11042249895375,150.43039140613018,177.43845041404276,0.342092092092,333,Kill Me Three Times,http://www.movie-list.com/trailers/killmethreetimes,"Action, Crime, Thriller",10-Apr-15,http://imdb.com/title/tt2393845/,0.0823120183923,0.0500801183538,0.0,0.244852119385,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Age-of-Adaline,3648,152.110291667,123.788309501,106.12290547694828,132.7703714564297,123.96460534347312,0.398595206684,379,The Age of Adaline,http://www.movie-list.com/trailers/ageofadaline,"Drama, Romance",24-Apr-15,http://imdb.com/title/tt1655441/,0.134860905943,0.0809345361179,0.0,0.393641415693,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Only-Lovers-Left-Alive,3288,137.095291667,57.994113031,53.62783175956747,60.55129175341908,56.3258408667111,1.16747685185,117,Only Lovers Left Alive,http://www.movie-list.com/trailers/onlyloversleftalive,"Horror, Romance, Drama",11-Apr-14,http://imdb.com/title/tt1714915/,0.0997674742281,0.0464137823735,0.0,0.215765782916,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Purge,3565,148.6485,58.8294390971,46.060732487940605,65.51335152688902,57.94341061532542,0.430623429952,345,The Purge,http://www.movie-list.com/trailers/purge,,7-Jun-13,http://imdb.com/title/tt2184339/,0.130007221316,0.080883578478,0.0,0.319818688684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Bronze,1941,80.9141666667,144.814646047,141.17356533272945,138.39010623852656,187.56907900966183,0.482047222222,165,The Bronze,http://www.movie-list.com/trailers/bronze,"Comedy, Drama",18-Mar-16,http://imdb.com/title/tt3859304/,0.127063334651,0.0807424042972,0.0,0.413163021894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiss-of-the-Damned,3584,149.440958333,60.1359672913,57.33594129076272,59.80852366116148,69.21623728427089,0.79781127451,187,Kiss of the Damned,http://www.movie-list.com/trailers/kissofthedamned,"Drama, Horror, Romance",3-May-13,http://www.imdb.com/title/tt1959438/,0.132099669445,0.0739592384168,0.0,0.361487807657,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Railway-Man,2262,94.2083333333,124.122315747,108.54220423322684,130.4396131493884,132.5526138850836,0.736935028249,118,The Railway Man,http://www.movie-list.com/trailers/railwayman,"Biography, Drama",11-Apr-14,http://imdb.com/title/tt2058107/,0.0842964170864,0.0376386258696,0.0,0.175551040315,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In-Organic-We-Trust,3157,131.6315,193.939321012,176.50346241386154,198.60672369969558,215.79201127332604,1.14462173913,115,In Organic We Trust,http://www.movie-list.com/trailers/inorganicwetrust,Documentary,12-Feb-13,http://www.imdb.com/title/tt1599315/,0.0499019994537,0.0229224646569,0.0,0.140675553991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Touched-With-Fire,4043,134.868066667,137.344587208,123.30195687182108,144.11177755197167,139.43876206988554,0.512552598226,263,Touched With Fire,http://www.movie-list.com/trailers/touchedwithfire,"Drama, Romance",12-Feb-16,http://imdb.com/title/tt2848324/,0.0636284610811,0.0327128167012,0.0,0.205601763965,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-Little-Chaos,3598,150.024875,142.743457125,127.59272099141515,148.13409553975356,154.83577840989545,0.5746125,260,A Little Chaos,http://www.movie-list.com/trailers/alittlechaos,"Comedy, Drama, Romance",26-Jun-15,http://imdb.com/title/tt2639254/,0.112122564048,0.0739779741913,0.0,0.38628852029,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Much-Ado-About-Nothing,2447,102.018583333,139.843696087,134.10311041650618,144.06615918130666,133.27579775199246,0.503820066335,201,Much Ado About Nothing,http://www.movie-list.com/trailers/muchadoaboutnothing,"Comedy, Drama, Romance",7-Jun-13,http://imdb.com/title/tt2094064/,0.179382637996,0.0791292717271,0.0,0.366509449987,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
While-Were-Young,3681,153.486666667,118.60116059,101.10941899637182,124.7657765223529,132.82495117365332,0.66531222467,227,While We're Young,http://www.movie-list.com/trailers/whilewereyoung,Drama,27-Mar-15,http://imdb.com/title/tt1791682/,0.0976040792153,0.035842689919,0.0,0.179864577912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paranormal-Activity-The-Marked-Ones,3721,155.155,93.6169900125,88.0503325075603,96.8053145087763,91.87742113470156,0.321154166667,480,Paranormal Activity: The Marked Ones,http://www.movie-list.com/trailers/paranormalactivitythemarkedones,Horror,3-Jan-14,http://imdb.com/title/tt2473682/,0.0880667341608,0.0394085794713,0.0,0.20146889169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
